MAV_1,ZC_1,SSC_1,WL_1,VAR_1,IEMG_1,RMS_1,MAV_2,ZC_2,SSC_2,WL_2,VAR_2,IEMG_2,RMS_2,MAV_3,ZC_3,SSC_3,WL_3,VAR_3,IEMG_3,RMS_3,MAV_4,ZC_4,SSC_4,WL_4,VAR_4,IEMG_4,RMS_4,MAV_5,ZC_5,SSC_5,WL_5,VAR_5,IEMG_5,RMS_5,MAV_6,ZC_6,SSC_6,WL_6,VAR_6,IEMG_6,RMS_6,WL_sum,Label
0.30544696267146604,107,150,108.63039678618621,0.24200646624289282,76.36174066786651,0.4920422816153211,0.46620500016055105,100,150,152.62668998100804,0.5362806296548415,116.55125004013776,0.7323271879389269,0.6887882840831364,62,121,147.12701790449964,1.0844279951226312,172.1970710207841,1.0413588344340612,0.5363675751622561,82,142,156.52289817587015,0.5393923788169943,134.09189379056403,0.7344350368732308,0.7500954164787222,59,106,127.66893871336113,0.9911921769835682,187.52385411968055,0.9956235879734433,0.5401559351914368,78,135,138.78002575519412,0.4912061774922094,135.0389837978592,0.7009560279245021,62.63389828138308,0
0.23715809949976432,109,144,79.11906825544402,0.10813566382949323,59.28952487494108,0.3288441655818225,0.4602962594210003,105,153,162.25915138790276,0.5506056427437844,115.07406485525007,0.7421542834894956,0.5156432933436182,75,143,124.28668818033296,0.6510576917024449,128.91082333590455,0.8068852061653783,0.4436335278753255,114,157,149.1667947083677,0.41303196130794584,110.90838196883138,0.6427297054830393,0.8261775094442498,54,112,133.19530566949913,1.1666008958331349,206.54437736106246,1.0804233069617561,0.5973877597363569,69,128,131.1853954852858,0.6123826647879868,149.34693993408922,0.7825807182989614,60.74002635553427,0
0.3361940394932078,107,147,114.76992801638747,0.29052235359814294,84.04850987330195,0.539018391414844,0.4523766278913407,107,158,151.78259603679984,0.4996923512055295,113.09415697283518,0.706917181614398,0.5141443998459431,92,143,134.36077444382613,0.7768292984796257,128.53609996148577,0.8814948103811745,0.4545679739484804,96,143,137.89993786223386,0.4188014586735442,113.6419934871201,0.6471570815426954,0.8841300938638991,45,116,131.75883159325588,1.3936655267423113,221.03252346597478,1.1805823568887086,0.49045980333910516,89,138,132.21854282466424,0.42201224491173783,122.6149508347763,0.6496256058644759,62.88461350383338,0
0.33698124964104564,119,162,117.87847769915157,0.305701370051921,84.2453124102614,0.5529027943252001,0.4142293819625608,117,163,140.5437587595738,0.37118746692511756,103.5573454906402,0.6092520892897871,0.435213520700381,99,166,131.92205858813082,0.57478223410808,108.80338017509524,0.7581497231063353,0.4845117474694897,95,145,137.20972639313064,0.48402275457318256,121.12793686737243,0.695719239439494,0.9485202887027504,33,110,130.33966442437176,1.3872772500456487,237.1300721756876,1.1778508931932308,0.5461829848446006,95,145,165.09184914729204,0.6016779257160809,136.54574621115015,0.7757189660204012,67.63316919700539,0
0.2746434836431694,99,156,91.21957597845957,0.21991663786267615,68.66087091079234,0.46895445665835855,0.4762221411206606,115,152,161.00255507963652,0.518031375132677,119.05553528016515,0.719805487601707,0.4472328444086382,86,156,129.94451185424262,0.6611923629989735,111.80821110215955,0.8131621310985476,0.49544144595722933,100,158,159.49855008403273,0.5478412152939504,123.86036148930734,0.7403513059019344,0.9307084957105126,37,119,136.59013212363277,1.3742664678796566,232.67712392762814,1.1726477005383857,0.45697138980698143,94,142,145.22212346942996,0.3954219069670465,114.24284745174536,0.6288611383222366,65.57030539924656,0
0.24579679538252214,118,155,90.28219189569127,0.1578991985689807,61.449198845630534,0.39739638583796194,0.5033229667132076,119,154,176.87594906539027,0.5990012707434776,125.8307416783019,0.7739646667664487,0.4348823518328701,84,135,124.95535514529232,0.7275993683638277,108.72058795821752,0.8530265680618984,0.5070091897555551,90,139,165.63712546724494,0.626509081071966,126.75229743888877,0.791542944998862,0.9482822985435907,47,114,152.68573663897817,1.4836778392219212,237.07057463589769,1.218304497619583,0.4766089374341534,90,136,145.55896571730509,0.45181327589839704,119.15223435853835,0.6723131146640406,67.1655568797895,0
0.18089269605058167,112,158,58.11781858631655,0.06470322741237886,45.223174012645416,0.25437305474818844,0.41639194746341807,126,157,149.32322748980445,0.4306946032036431,104.09798686585452,0.6563019528964174,0.4910555444801815,93,153,151.16468984131487,0.7414476685190398,122.76388612004538,0.8610745048662971,0.4878569236412021,105,146,171.55364730388425,0.5458875867348688,121.96423091030053,0.7388433469747532,0.8756918368139187,50,110,134.0989312008698,1.2896227916103664,218.92295920347968,1.1356397363998025,0.4852660057264768,87,142,139.5692198758989,0.42869515471947467,121.3165014316192,0.6548899533211916,64.9443862304458,0
0.18379850221926336,120,145,58.723328574091,0.06150536747557952,45.94962555481584,0.24800649707956512,0.4596689797105009,125,159,169.90067056725485,0.5115020351909197,114.91724492762523,0.7152212951108708,0.48187086070126867,102,145,137.51563913731326,0.791690671094038,120.46771517531717,0.8900715133511738,0.49399002864271735,108,163,175.7468824870011,0.5022257998050371,123.49750716067933,0.7087220881773094,0.8907586154937133,55,120,167.8857149046545,1.2344929832070306,222.6896538734283,1.1111852504362223,0.5092703009970544,86,141,141.32295011870355,0.4652939749487687,127.3175752492636,0.6821273082601839,70.42915600674289,0
0.19835355937341237,109,155,63.683892894009816,0.07613078149403078,49.58838984335309,0.27598171395629895,0.43932345565384684,112,149,154.94147642249956,0.49196789359388127,109.83086391346171,0.7014407288239773,0.5270360498250785,98,151,150.22193560495685,0.8626809625606867,131.7590124562696,0.9288062400264714,0.4491171479204444,109,162,156.47063373303885,0.4687973478804777,112.2792869801111,0.6846917797830517,0.8007431420438492,61,102,146.3450137765991,1.050344023899954,200.18578551096232,1.0250899440603845,0.45549752291325674,83,136,123.25607254108388,0.3832654659256966,113.87438072831418,0.6192207103489427,66.40522334865892,0
0.2380863401877762,112,161,80.24547741033732,0.13680158760420233,59.52158504694405,0.3698782231283102,0.4069025248499536,114,157,140.9531670531269,0.3973186345019447,101.7256312124884,0.6303659076896881,0.47819209294087955,96,154,141.51532110988484,0.6707852606302805,119.54802323521989,0.819014913154485,0.47432078291835317,107,161,161.724276056843,0.48255402241628753,118.5801957295883,0.6947749888812028,0.914566542196919,50,99,155.7277469026551,1.2978869602928635,228.64163554922976,1.1394588503330656,0.5120035444516563,87,142,141.0783162017181,0.46158861407023616,128.0008861129141,0.6796787021607223,65.47123971601906,0
