MAV_1,ZC_1,SSC_1,WL_1,VAR_1,IEMG_1,RMS_1,MAV_2,ZC_2,SSC_2,WL_2,VAR_2,IEMG_2,RMS_2,MAV_3,ZC_3,SSC_3,WL_3,VAR_3,IEMG_3,RMS_3,MAV_4,ZC_4,SSC_4,WL_4,VAR_4,IEMG_4,RMS_4,MAV_5,ZC_5,SSC_5,WL_5,VAR_5,IEMG_5,RMS_5,MAV_6,ZC_6,SSC_6,WL_6,VAR_6,IEMG_6,RMS_6,WL_sum,Label
0.022218767207559897,37,101,3.086922168002918,0.0007622699173832078,5.554691801889974,0.027609270935917075,0.029355584728303356,26,98,3.460526044515635,0.0012070382675137348,7.338896182075839,0.03474386211922449,0.02009613076647229,28,93,2.1610817717445627,0.0005568906890543324,5.024032691618072,0.02359892459281617,0.01809928498133089,26,91,1.8796449136531979,0.00044717070731247876,4.524821245332722,0.021146467611580812,0.0037436346666624197,99,152,0.9198499051654891,2.5214868858994544e-05,0.9359086666656049,0.0050219787706914515,0.01109804451152566,46,111,1.7189079124231679,0.00020933818610803027,2.774511127881415,0.014471316444200978,0.8138900887712801,0
0.012697864476041876,72,116,2.861418715536229,0.00029481241612583413,3.174466119010469,0.017175707515766293,0.013494490925803281,67,118,2.871195180261502,0.00028014359076047613,3.37362273145082,0.016739358060330868,0.009168933752917099,71,114,1.7841699506816864,0.00012703101954756807,2.2922334382292746,0.011274615749815878,0.00809464661319059,55,126,1.6642997089190605,0.00010405467170717726,2.0236616532976477,0.010204287001699746,0.003726389634267247,103,140,0.9628850676416754,1.9943984861262837e-05,0.9315974085668117,0.004466845939778437,0.008811966839233304,76,123,1.7773470498150474,0.00016302782447657091,2.202991709808326,0.012769473463234031,0.7961882926580955,0
0.010697140485313382,76,119,2.6338046329131397,0.00019595182668187154,2.6742851213283454,0.013998279419930804,0.00914825193673326,108,120,2.8499295498950903,0.00012668769406467151,2.287062984183315,0.011257991625908705,0.006278851577468832,95,120,1.7995884652916767,6.267162419642489e-05,1.5697128943672078,0.007918624198747424,0.004705443062786723,102,136,1.400247039862093,3.581871194098894e-05,1.1763607656966808,0.005985183814523568,0.003630526670136345,93,127,0.9287416728359726,1.752870764690783e-05,0.9076316675340863,0.00418695942757246,0.006649118375448049,96,127,1.6362187873151954,8.869054294062214e-05,1.6622795938620123,0.0094177588527206,0.711488746620524,0
0.009958778842672607,85,114,2.5582745550625052,0.00017026920479678805,2.4896947106681515,0.013048750629328497,0.008958303639896439,114,124,2.9019327416477108,0.00011772828813083055,2.2395759099741097,0.010850586924539,0.006096142731524855,106,126,1.8620834598140736,5.719419084138436e-05,1.5240356828812138,0.0075628469381833,0.004855839438396488,104,125,1.4776896025982984,3.753961376963831e-05,1.2139598595991221,0.006127237238328371,0.0036130032787525398,94,131,0.920140199884509,1.7229498650385076e-05,0.9032508196881349,0.004150845529278875,0.006058595255891048,80,123,1.4162698119976294,7.233840962790242e-05,1.514648813972762,0.008505202231114463,0.6299359544693477,0
0.010119165724685944,85,113,2.4291447014883207,0.00017924151936324616,2.529791431171486,0.013388263433192158,0.008952758794838186,105,124,2.939315761818497,0.0001212766212580537,2.2381896987095464,0.01101286383903399,0.005716164514745828,117,130,1.930984889186938,5.0117693978927636e-05,1.4290411286864568,0.007079420217360676,0.004889273681254405,112,137,1.6035254970375963,3.841021709783244e-05,1.2223184203136013,0.006197597809788687,0.003504789154808125,87,123,0.8393052025026423,1.642494065709137e-05,0.8761972887020313,0.0040530041355903495,0.006697411223699015,85,127,1.5854373995118172,9.076420366673239e-05,1.6743528059247539,0.009527251918061056,0.70787530285076,0
0.01058396705291942,75,115,2.400609991370187,0.00019337358597967228,2.645991763229855,0.013906919576998472,0.00906009428687781,108,126,2.8617110506008863,0.00012511571264265045,2.2650235717194525,0.01118559021869233,0.006037992151130976,110,132,1.8545351794069664,5.560998049556337e-05,1.5094980377827438,0.007457284612436813,0.005011561104013781,92,123,1.4831013127860055,3.935609203070204e-05,1.2528902760034453,0.00627350221847382,0.003575616080623571,99,132,0.9209139245080666,1.6450041685685946e-05,0.8939040201558928,0.004055914010614345,0.006832091654230468,90,123,1.6960941164017518,8.259936994737283e-05,1.708022913557617,0.009089023601058434,0.6937447925167968,0
0.009429759545457049,92,120,2.245946429847283,0.00015006254235255177,2.3574398863642623,0.012252039880871195,0.009169057742540662,111,124,3.021281464237882,0.0001317174139541882,2.2922644356351656,0.011481428411394818,0.005883648398469076,108,130,1.9304642020918927,5.540913460805546e-05,1.470912099617269,0.0074437399576657804,0.004150263306877269,99,135,1.2580823181901961,2.8953727749983745e-05,1.0375658267193173,0.005382939984674763,0.003708079114545353,104,125,1.0001902986222047,1.7845377000326915e-05,0.9270197786363383,0.004224438779636004,0.006282566649238589,81,115,1.458011742839143,7.019342782634976e-05,1.5706416623096473,0.008378437811123155,0.6445762180838377,0
0.010190803243913632,78,114,2.3649327808887968,0.0001676099737934234,2.5477008109784083,0.012946549020861285,0.009042806751691838,99,122,2.7498719268054743,0.00012406166385432122,2.2607016879229596,0.011138362000486835,0.006433496813507193,116,127,1.9432265012744876,6.16526445605552e-05,1.6083742033767983,0.00785236122888417,0.004923568123341406,96,127,1.4993765469273206,3.8133050497803546e-05,1.2308920308353515,0.0061752409565289795,0.003687754272734523,97,123,0.9560670601009331,1.726347134952427e-05,0.9219385681836307,0.004155134899832953,0.006853519120502984,95,122,1.6223449645335046,8.853077319551213e-05,1.713379780125746,0.00941116021546543,0.7303086496111199,0
0.011227745944302082,81,127,2.614607925357043,0.00020093806724196054,2.8069364860755206,0.01417730112090514,0.009860600238938207,101,122,2.9087422864288737,0.00014120993387380538,2.4651500597345515,0.01188565529781745,0.005965434180563904,104,126,1.83197949258466,5.827693895364662e-05,1.4913585451409759,0.007634607043601483,0.004619229280823333,98,138,1.3826022741587392,3.372426603053827e-05,1.1548073202058333,0.005807908332260485,0.0034360927160291977,90,121,0.8505055086000372,1.52654671664064e-05,0.8590231790072994,0.0039071186297289315,0.007009192152263933,73,118,1.54551825056449,9.0857755902035e-05,1.7522980380659834,0.009531942533705625,0.6908622485233227,0
0.013979210440277277,66,106,2.8674758741142847,0.0003170162979096017,3.4948026100693195,0.017804953365295664,0.014574300849014026,51,123,2.807820391187901,0.00029881033567966136,3.6435752122535066,0.017290249896791073,0.0070532637364889685,88,135,1.7422991725845716,7.415775561797019e-05,1.7633159341222422,0.008612481456820925,0.005897673294340973,86,128,1.513946903988631,5.3510539990171e-05,1.474418323585243,0.007316292825939965,0.0033291697620052405,81,131,0.7925149916635729,1.5282233217220025e-05,0.8322924405013101,0.003909402057394747,0.00750530597731355,79,125,1.725203744612274,0.0001088315624587888,1.8763264943283875,0.010432285461868938,0.7854742389135241,0
0.012264309835394357,76,112,2.6256563443322616,0.0002649233125747393,3.0660774588485893,0.016276477918890354,0.00959906582036674,91,122,2.520143591963613,0.00014406166704354872,2.399766455091685,0.012007595038067611,0.005839252796482666,99,130,1.6217929280771854,4.961926781193968e-05,1.4598131991206664,0.0070448661586899565,0.00512620022375031,98,138,1.4982467023777928,4.221050010490795e-05,1.2815500559375774,0.006497942282673678,0.003729744047994162,93,143,0.9412720313979449,1.877200260586877e-05,0.9324360119985405,0.004333321712248787,0.007278872960190296,72,133,1.7511375804989826,9.265765130389296e-05,1.819718240047574,0.009626989711364588,0.7848127083517287,0
0.010874806335858692,83,126,2.4986894123797674,0.00021477532783989299,2.718701583964673,0.014656093884694004,0.008244136694364784,111,128,2.664708524022533,0.00010487903524558006,2.061034173591196,0.010241561164782972,0.005370450123459037,113,130,1.7269611856527562,4.32172657826554e-05,1.3426125308647592,0.0065740034953275794,0.004682088000407575,117,141,1.5430043767598383,3.576184837361101e-05,1.1705220001018937,0.005980762641935032,0.003707487368581389,92,120,0.8968129001525531,1.8436632945031074e-05,0.9268718421453472,0.004294269507154257,0.006903682718829073,72,126,1.7833464779236579,7.877955839890016e-05,1.7259206797072684,0.008875870165328908,0.7633169399354442,0
0.01086892282690904,80,122,2.594301365441465,0.0002092656562002549,2.71723070672726,0.014466030632958617,0.007770819837889775,117,124,2.5232559201613265,8.707162067461105e-05,1.9427049594724437,0.00933122230721619,0.0053869965899928296,114,132,1.7059520103149506,4.033146956175895e-05,1.3467491474982074,0.006350736070044185,0.004917047620436538,102,126,1.625949991786126,3.7823630522295156e-05,1.2292619051091345,0.006150507744470024,0.0036386452398661315,75,112,0.7704898587399414,1.687560219610992e-05,0.9096613099665329,0.004108246715622429,0.007744405882513819,70,118,1.7304307876820313,0.00010790115553982686,1.9361014706284547,0.010388178773811213,0.7363147595840668,0
0.011503645460211927,73,117,2.54133947048675,0.000246429907671021,2.875911365052982,0.015699044828094685,0.007332475140434523,115,128,2.5834668635236584,8.721769414514294e-05,1.8331187851086308,0.009339046946973765,0.005873061601427352,119,130,1.817900683567137,4.755120319030637e-05,1.468265400356838,0.006895817680887469,0.004701295683995587,100,127,1.5181420467025002,3.429073810692001e-05,1.1753239209988968,0.005855843450242713,0.0037055631999532855,76,122,0.8389808665235902,1.9030747274699082e-05,0.9263907999883214,0.004362449202629223,0.007845706119142875,78,110,1.710910408497285,0.00011134230173753535,1.961426529785719,0.010552109144097632,0.7827375000601426,0
0.010621503245091582,81,113,2.3808241586618415,0.00020416154132447595,2.6553758112728953,0.014289628375833408,0.007356134938386447,113,132,2.4153073183069043,9.040024586481579e-05,1.8390337345966117,0.009508485782692581,0.005644126285690741,109,127,1.7473268240431399,4.679568724616e-05,1.4110315714226853,0.0068407475744523254,0.004280617769856454,99,126,1.3516001540871807,3.068434675632488e-05,1.0701544424641136,0.005539503358772872,0.003785772909092245,83,135,0.8689936286896291,1.8970711416241204e-05,0.9464432272730612,0.0043568837525172635,0.009945085030420244,72,120,1.970043585713042,0.0001723679474468311,2.4862712576050607,0.013129989878469807,0.7847315746287461,0
