MAV_1,ZC_1,SSC_1,WL_1,VAR_1,IEMG_1,RMS_1,MAV_2,ZC_2,SSC_2,WL_2,VAR_2,IEMG_2,RMS_2,MAV_3,ZC_3,SSC_3,WL_3,VAR_3,IEMG_3,RMS_3,MAV_4,ZC_4,SSC_4,WL_4,VAR_4,IEMG_4,RMS_4,MAV_5,ZC_5,SSC_5,WL_5,VAR_5,IEMG_5,RMS_5,MAV_6,ZC_6,SSC_6,WL_6,VAR_6,IEMG_6,RMS_6,Label
16.733084963114838,55,118,2864.4628517808887,612.7478354984241,4183.271240778709,24.770396924164768,2.690063647520761,101,156,836.3475069410997,10.60981130975774,672.5159118801902,3.2572871164479227,4.643171100689297,118,160,1640.822050931231,50.09806045575378,1160.7927751723241,7.078173791410753,3.029993077976952,115,158,1000.8587722875532,21.75141396361764,757.498269494238,4.6642860098261,26.485307490937856,24,80,2728.5211639429263,996.0225469783601,6621.326872734464,31.657579300663627,18.054305235079674,60,112,3080.151776217203,694.6363662487682,4513.576308769919,26.363610529463617,0
13.603960730153013,54,120,2593.364595878584,348.83892668971913,3400.990182538253,18.677648575881925,2.7606936454692024,113,149,835.6956077231634,11.43194275866895,690.1734113673006,3.381168963006249,4.159960637328366,94,145,1288.6877574758435,39.080261023975986,1039.9901593320915,6.255019983656843,3.5395097127032824,109,161,1237.8756123270368,29.85854868742695,884.8774281758206,5.464926800621001,27.989105251026313,24,80,2385.6525600851814,1097.6207015368768,6997.276312756579,33.144293868838545,15.775607481242766,54,109,2925.2073904365006,479.09459902260846,3943.9018703106913,21.978945948652697,0
16.572966166887934,68,108,3607.0862499940117,604.2917552031,4143.241541721984,24.582359329092384,3.101062679466965,92,140,838.2250750165673,14.33566685897533,775.2656698667413,3.7866260938843705,5.707230910543806,104,157,2092.862681482715,71.05384324064234,1426.8077276359513,8.429905000491122,4.850449440925162,90,159,1397.9678097148053,56.79534542297521,1212.6123602312905,7.584254451797681,28.86142660849567,30,86,2733.4165593424086,1225.6615543844168,7215.356652123917,35.009553894894744,19.707954908794886,64,111,3435.4607711011313,776.8756193221075,4926.988727198722,27.876396254044028,0
16.858103969113554,63,130,3386.2605970517243,566.311798771305,4214.525992278388,23.797553316904693,2.763867933941574,115,153,860.1957727101097,11.639322778455577,690.9669834853935,3.413402823319378,7.157065489593014,125,158,2740.1254048035803,102.49731557469178,1789.2663723982537,10.125394600599375,3.6931737369882067,110,155,1157.9870938471418,33.210567335993034,923.2934342470517,5.781176234415025,28.02415010548131,26,78,2522.4760551555833,1115.334119184562,7006.037526370328,33.40262627201605,14.229398201578869,57,110,2706.163126912973,385.06309810529103,3557.3495503947174,19.623513625679884,0
15.942116745318229,57,106,2937.1800975503693,540.139908706202,3985.5291863295574,23.24175186288637,3.0484703426935567,94,150,908.1489422148926,16.772404690405114,762.1175856733892,4.09687606636272,7.139700008669505,112,144,2495.8813445243113,112.39047430079655,1784.925002167376,10.61371853120285,3.7184287249674197,103,151,1245.639526106097,32.81974411857785,929.607181241855,5.731496958650824,27.390007043047824,30,80,2764.515514330189,1106.682766388644,6847.501760761956,33.27320739622294,16.3116125591443,64,109,3192.792959343058,558.4936993556687,4077.903139786075,23.63334148847655,0
13.221854782470668,52,116,2460.959948239481,292.07919385858816,3305.463695617667,17.092601746948898,3.7189949681512253,116,149,1290.9934712234208,33.51877738382354,929.7487420378063,5.795766149278167,5.491688777708629,101,154,1618.1985282824724,69.78784744641092,1372.9221944271571,8.383501524979994,3.3188071824181624,115,161,1165.853006777193,26.01215516228549,829.7017956045406,5.10039229165995,27.335827749062563,28,66,2446.667207710382,1102.183895211719,6833.956937265641,33.20339833056676,16.48110365337233,56,109,2756.489646368623,521.7524007545333,4120.275913343083,22.851970535058186,0
15.23051057262163,66,132,3080.8958033402087,436.43073565642004,3807.627643155408,20.891315205928215,4.189530837950909,120,150,1489.6831964711587,38.47586239395073,1047.3827094877272,6.202907706029831,2.8628551780307023,100,153,832.9287399245007,13.349435009260114,715.7137945076756,3.6544007044093147,4.064192694009856,118,158,1371.0950865161105,38.94292136422568,1016.0481735024641,6.240528018510843,27.2094728084905,32,86,2652.2058259119426,1056.3860796430204,6802.368202122625,32.504490231907056,15.118793547630444,66,106,2928.929639510986,461.50766006085064,3779.698386907611,21.48585370372375,0
29.685953683023307,64,105,6292.7873421844615,1745.4020738524625,7421.488420755827,41.80288069729545,11.917961243026598,111,158,3641.1347017583457,583.6653866884055,2979.4903107566497,24.16338160905749,8.914368104706364,80,134,1933.3769338399861,271.2423216825646,2228.592026176591,16.47196289178438,8.805268725253354,106,153,2433.8640883529874,217.71436784171306,2201.3171813133386,14.767719264254982,27.056892612320038,30,82,2604.2172072030935,1066.8616315482745,6764.223153080009,32.676964958427334,16.61358123548797,50,99,2759.0143674847845,627.1270604516336,4153.395308871993,25.063458837641722,0
134.1948305500641,69,115,29813.256106767964,29631.211534581784,33548.707637516025,172.18708379422867,79.02309249765862,85,131,21863.585828355852,12093.117494490798,19755.773124414656,110.02906450067753,53.80749857162374,80,116,13740.817625702912,5370.418963731439,13451.874642905936,73.28551667691234,51.40973400005721,56,105,9157.782759529968,4592.679533926208,12852.433500014304,67.76962141528982,29.499438765895327,42,92,4026.303129789216,1357.6039550180085,7374.859691473832,36.84572551496795,81.36967035817113,61,91,13567.39789246409,11920.326485925723,20342.417589542783,109.21990030591992,4
140.6696875018354,77,115,37225.01913585797,34499.244181802096,35167.42187545885,185.80823949894634,63.35072286090233,99,132,17995.56623522684,8551.47528539489,15837.680715225582,92.49757763928268,45.38013910371148,92,129,12247.856038592858,4634.089278779253,11345.03477592787,68.07839729252349,34.324898334289976,72,125,7235.339105193805,1990.73002380325,8581.224583572493,44.637325359978384,32.22446390028248,38,104,4397.963343100337,1578.1141272913046,8056.115975070619,39.72584789108686,82.71291393079754,58,89,14853.903083818112,11597.597300949245,20678.228482699385,107.69280142846837,4
