MAV_1,ZC_1,SSC_1,WL_1,VAR_1,IEMG_1,RMS_1,MAV_2,ZC_2,SSC_2,WL_2,VAR_2,IEMG_2,RMS_2,MAV_3,ZC_3,SSC_3,WL_3,VAR_3,IEMG_3,RMS_3,MAV_4,ZC_4,SSC_4,WL_4,VAR_4,IEMG_4,RMS_4,MAV_5,ZC_5,SSC_5,WL_5,VAR_5,IEMG_5,RMS_5,MAV_6,ZC_6,SSC_6,WL_6,VAR_6,IEMG_6,RMS_6,Label
5.845407988287483,88,147,1532.9575952076812,60.86220344840515,1461.3519970718708,7.801747900972364,20.2321545780698,36,98,2306.384429924401,595.3102268990871,5058.03864451745,24.40277683247442,5.9008760117325005,52,142,1208.5420493786937,58.45881958353546,1475.2190029331252,7.645836951802674,6.713773638798233,56,148,1478.9397336798197,73.05271606260166,1678.4434096995583,8.548249965995236,9.007865610137204,50,123,1515.3139640432632,133.53743938528302,2251.966402534301,11.560762906696377,17.327927362711645,36,106,2188.8984335041614,457.8515120152183,4331.981840677911,21.40568216624337,0
6.425224331439534,74,124,1557.9778351710256,77.1083323945436,1606.3060828598834,8.781521849610472,19.840516734049068,32,111,2249.0734672752506,598.9016887641669,4960.1291835122665,24.476156317965263,5.910500759442031,64,155,1201.5330508849893,55.07266676887126,1477.6251898605078,7.421348559024686,6.926372960311928,62,151,1495.810564704316,85.36070402512055,1731.593240077982,9.24142179372875,9.047309802464595,52,116,1733.087172717695,126.80779139913848,2261.827450616149,11.262634964225454,17.86737165972215,42,96,2290.66094579026,460.59820341256557,4466.8429149305375,21.461585714062352,0
6.307147971434405,62,134,1436.6665970741353,72.10445148216255,1576.7869928586013,8.50027408283554,20.64226060260802,30,103,2110.4829934395793,605.3089963928097,5160.565150652004,24.60751648706499,5.996411976740573,64,132,1235.4595473263644,59.277454498614155,1499.1029941851432,7.699248274353941,8.21810649245393,68,159,1851.1746622411777,113.49752319578936,2054.526623113483,10.662921973920884,7.098416823499636,58,134,1323.7649434122736,85.20790904868807,1774.604205874909,9.233211519068364,17.090035208454907,42,106,2343.3696601707597,440.633118458083,4272.508802113727,20.991272727126628,0
6.064870221749492,94,145,1733.2259325488808,70.42438184313924,1516.217555437373,8.391953373108983,19.844710079085537,46,111,2336.6410436191286,601.0488750109017,4961.177519771384,24.517222521673087,6.130591186802716,52,152,1247.9813209436595,63.22117850104563,1532.647796700679,7.951609530278787,8.08262680930426,64,146,1666.8103624108746,125.54474214152901,2020.6567023260652,11.22181718293779,8.365960703199928,54,125,1520.4973365023918,109.81985386479339,2091.490175799982,10.480204159986858,15.858867898143883,50,107,2358.94117189359,407.1646766219098,3964.7169745359706,20.18539537889549,0
7.004236044545847,78,156,1812.1684142566262,103.03745396217094,1751.0590111364618,10.167544055066928,20.400728384534425,38,99,2382.7934983498835,612.1010586061085,5100.182096133606,24.7411599869681,5.752149676311096,56,139,1077.678055142218,51.03197898200651,1438.037419077774,7.143986146042219,8.012823686984103,62,160,2041.7408043842001,118.76808666594384,2003.2059217460258,10.904240446503406,8.951594008946314,52,120,1631.4029290776734,122.20178337341275,2237.8985022365787,11.05462115767868,20.913938004817087,46,96,2610.134289216122,708.4726518057576,5228.4845012042715,26.62056258907376,0
7.121963092438428,72,142,1820.4234008359804,95.09134592843198,1780.4907731096068,9.751623113341802,20.883273672424437,30,108,2175.1994364306506,653.6546781769086,5220.81841810611,25.56684342671532,6.548081841355758,52,148,1269.8914261876007,69.39667985379805,1637.0204603389395,8.33049684881583,6.865360732101002,66,147,1573.845109218335,73.10168259092183,1716.3401830252506,8.550126331730313,7.795467870823527,62,128,1392.9808135822602,96.53204512235011,1948.866967705882,9.830172813914869,25.02544595030852,36,85,3010.8462544201375,1090.1724079817013,6256.36148757713,33.02446204413307,0
7.458402231775117,82,137,1778.0668648064543,106.08806140896267,1864.6005579437792,10.301124686187546,20.110602812128306,36,117,2371.7089175492492,610.0510163889412,5027.650703032076,24.700655925746624,6.144795674436296,74,149,1284.7306852837537,62.01297312013663,1536.198918609074,7.875867519520157,7.0493364655230195,62,158,1549.2975744269052,85.62762075913402,1762.334116380755,9.255308251653272,8.083114107511966,70,127,1707.0361068045931,114.27988746670553,2020.7785268779912,10.701591252868162,23.378191058116197,44,104,3358.659329909152,899.0664845320001,5844.547764529049,29.985166286558922,0
7.254503286920522,70,128,1663.6180034027916,88.83409030908292,1813.6258217301304,9.430704664096796,20.74701419809704,34,98,2228.99674482196,622.6304606063618,5186.75354952426,24.956177391893487,6.091576880403405,72,144,1344.9259549113096,62.59865453980043,1522.8942201008513,7.912315304554498,7.523393860771256,54,147,1461.1622802252186,99.66390111202548,1880.8484651928138,9.995594017432692,8.232949822593023,66,122,1484.2838141287723,108.89883528399774,2058.2374556482555,10.435572981442547,22.203848463351406,46,94,3168.4880503149852,734.060153672766,5550.962115837851,27.094250527945427,0
7.460114347929835,74,117,1632.872443155345,115.9358362689266,1865.0285869824588,10.767354510399327,19.609986728064808,28,98,2086.7621218987597,560.833406459368,4902.496682016202,23.684811874399777,5.867378489889743,58,134,1220.3659585782543,58.267072806100586,1466.844622472436,7.634273126878163,6.652628969873586,50,133,1326.780864227272,71.622869516283,1663.1572424683964,8.463437403233513,7.744817356657153,58,122,1328.7711619166475,92.09305141103417,1936.2043391642883,9.596956197374599,20.164707545346115,40,98,2763.1237993368886,737.7914013561027,5041.176886336529,27.172606040545315,0
7.350846192990628,82,129,1776.470527868953,110.49174384400044,1837.711548247657,10.541586310172491,19.890919804873104,36,113,2496.9618066312682,573.4026984380799,4972.729951218276,23.945862498569742,6.632312587872762,62,140,1414.2593061111447,71.38761720975018,1658.0781469681904,8.453396319270457,7.165097044523571,44,141,1356.933570333345,82.06060331049152,1791.2742611308927,9.058928892373798,8.331932044620865,50,123,1417.465783995187,111.01471485641319,2082.9830111552164,10.536482015001637,21.013044449371105,38,99,2801.4687252637164,686.6322887550582,5253.261112342776,26.203991238011128,0
