MAV,ZC,SSC,WL,VAR,IEMG,RMS,Label
3.2950862689075064,65,139,743.1147845309112,17.125552661424177,823.7715672268766,4.142909271583158,0
3.3695068487392272,66,133,698.9198460684695,17.736462720805783,842.3767121848068,4.211519408412206,0
3.1290929177756297,78,145,765.7936817260753,15.16727517662846,782.2732294439074,3.8946545047052448,0
3.10643174752183,86,124,762.5011914185578,16.006195647336227,776.6079368804575,4.0009042945476665,0
3.9326485650981553,68,115,774.9761581470302,25.814052472281016,983.1621412745388,5.080883936111576,0
2.982471190978335,74,143,703.0553508597352,14.380868547811476,745.6177977445838,3.792606013518399,0
3.412054824629388,69,132,737.8659118261912,17.44979491413908,853.013706157347,4.177310836909252,0
3.046031534816843,72,133,676.0503056968913,14.46984998224641,761.5078837042107,3.8039260883170707,0
3.2126824457952194,78,132,709.2266004326699,16.466366849021092,803.1706114488048,4.0585662738454635,0
3.3819779676704407,80,132,780.9965028786035,17.62881517502159,845.4944919176102,4.19895281418738,0
3.27746501959061,82,132,768.7446068717156,17.398936608044686,819.3662548976524,4.171355499995402,0
3.0629829723171507,86,135,702.8534492288492,15.638256185285293,765.7457430792876,3.954891142122891,0
3.2348633810816394,79,127,748.7415213950451,17.423455778273944,808.7158452704099,4.1744197056659695,0
3.0810336243473375,68,141,723.4567351623792,15.82036003668148,770.2584060868344,3.977660195131327,0
3.1172389581728237,81,133,725.3623982334417,15.780719825138114,779.309739543206,3.9724957552726954,0
3.048417592391314,70,126,711.6660487476706,14.32390596722113,762.1043980978285,3.78499225034402,0
3.3617574974763476,72,117,708.3246894247951,17.2693228554415,840.4393743690869,4.155807969897943,0
2.872189973856067,74,132,673.9664248268589,13.06725851341247,718.0474934640167,3.614994750862788,0
3.056019899250004,75,143,724.3714362570313,15.36694175016183,764.0049748125009,3.920347890138703,0
3.3557559102056858,71,136,746.4522514867058,17.5886537246279,838.9389775514214,4.193962147992806,0
2.998732768590945,72,126,691.6495652046818,14.679309737085527,749.6831921477362,3.831381305581406,0
3.2864413841536635,77,143,739.5307617434161,17.075629088687982,821.6103460384159,4.132563453549481,0
2.9144241779739533,70,139,670.9369715325909,13.388196976185583,728.6060444934883,3.6592141996318284,0
2.4452122354631074,91,134,663.9620168397823,9.93516108049355,611.3030588657768,3.1525283159270496,0
3.0426132238258963,78,145,800.9963980931664,15.371587818102569,760.653305956474,3.921438083783037,0
3.09653445352956,79,139,790.1658766944867,15.99720667125404,774.13361338239,3.9997625703737985,0
2.6229476145243082,91,146,733.9541101550933,11.274699292624323,655.7369036310771,3.3577851330764923,0
2.985037553851026,75,126,736.6168220195829,15.190756580738203,746.2593884627565,3.897788651190298,0
2.961019936952537,83,132,702.3192658282644,14.499370120549589,740.2549842381343,3.808171398891141,0
2.90557473470194,68,131,649.4757089993179,12.687663288109324,726.3936836754849,3.562069971495014,0
3.040040195769138,81,138,720.5217422745138,13.422997589497436,760.0100489422845,3.6638053273419704,0
3.1456421105654226,74,144,716.2750361184758,15.354376824334636,786.4105276413557,3.9184830246036806,0
3.0453184075578443,83,140,750.8055546543296,15.076478522274076,761.3296018894611,3.882892194367179,0
3.245192617490978,73,130,739.7855586253629,17.81543630649009,811.2981543727445,4.220870894860144,0
4.0678571810599395,68,118,849.7266792857604,27.929124118008612,1016.9642952649849,5.286114897012432,0
5.807131175968132,59,108,1096.4577441809104,55.947114309634664,1451.782793992033,7.479829790767913,0
8.91769072121483,68,113,1711.0611235278157,131.39336430990897,2229.4226803037077,11.4627967629171,2
13.649631083094516,76,108,2880.15177635037,319.332918828916,3412.4077707736287,17.871543656284356,2
13.08861269528637,66,108,2630.577029504393,293.0516725073764,3272.1531738215926,17.118998346489803,2
12.930287509709302,69,111,2867.572535605769,270.35609625656053,3232.5718774273255,16.449037019386502,2
12.379642310416946,66,109,2661.164680838795,240.7320707032717,3094.9105776042366,15.51931437930482,2
12.470236065002071,72,112,2699.6326904764046,292.7336864351256,3117.5590162505177,17.10948708716559,2
11.564975942134216,75,116,2425.964065455097,231.92517844248042,2891.243985533554,15.229989119218533,2
11.424881092753756,64,106,2150.512207876507,208.60914809057687,2856.220273188439,14.44501446892998,2
10.734523424783589,66,111,2145.0383531530097,193.78320888052485,2683.630856195897,13.921079490246214,2
9.887486646147568,74,111,2135.8152997110774,158.68326099982363,2471.871661536892,12.597000271438075,2
8.784701307440416,63,112,1779.198105646736,111.7406477423241,2196.175326860104,10.570934845358007,2
10.42923084913429,54,104,1943.3831143983039,168.25227896429925,2607.3077122835725,12.971304138563472,2
8.922860680658191,56,107,1819.782778048359,125.05296489842773,2230.715170164548,11.182731716599138,2
10.417439499710548,60,98,1966.3468929406442,165.3114746976282,2604.359874927637,12.857411589810804,2
9.49628758959896,71,119,1977.6567848796815,133.07505655125286,2374.07189739974,11.53650901797737,2
12.21251066814135,58,98,2240.0308771702466,239.9567886893017,3053.1276670353377,15.490540180964762,2
10.762300671030282,74,108,2373.8430747970497,187.61895660954292,2690.5751677575704,13.697855502006956,2
12.251232159536567,60,102,2337.1711128638153,224.9974002100893,3062.8080398841416,14.999980571340608,2
12.180850072063189,60,99,2294.321649900256,227.26703362433022,3045.2125180157973,15.076897413469407,2
11.845260762905145,62,99,2232.3487154093787,219.97103184751026,2961.3151907262863,14.832125599386895,2
11.148361276871295,59,108,2048.158606898763,188.40571379840577,2787.090319217824,13.726120083707738,2
10.790977856414065,70,119,2168.7368514691498,202.74435041897576,2697.7444641035163,14.239383725027304,2
13.742752050527441,58,106,2613.8949951614054,291.24656559162094,3435.68801263186,17.066993393732623,2
10.755122850879717,77,111,2253.8938467392545,191.01710344427389,2688.7807127199294,13.821626137733318,2
8.821338325628757,74,105,1851.6870357035518,137.42643137156912,2205.334581407189,11.730701788159815,2
4.33023645398335,67,112,948.0546364362147,34.651203103360544,1082.5591134958374,5.886819195577291,0
3.60558187901747,77,130,799.7497144272768,23.171887124315628,901.3954697543675,4.813920196623118,0
3.7605720207927,70,123,757.1724792273628,21.42964536379547,940.1430051981749,4.6298752204528775,0
3.7876359021924637,71,121,824.3687230017248,22.174506793647936,946.9089755481159,4.709318078654229,0
3.234793104127501,89,130,871.228924296057,17.464487925845162,808.6982760318753,4.179070057185704,0
3.7472916710279813,76,142,871.5503261188976,20.916355579824323,936.8229177569954,4.574189266570685,0
3.2900315936665656,74,137,722.7341406835658,16.751994522268603,822.5078984166414,4.093118176127678,0
3.098775337152142,75,133,707.1380847443733,14.513567136552975,774.6938342880355,3.809879740090831,0
3.3115512579377864,67,140,750.9655262159554,16.420382018711216,827.8878144844466,4.052216106547658,0
2.9616371893860225,72,137,612.2980513114517,14.626884150827765,740.4092973465056,3.8291517714704884,0
3.502245245975515,69,135,692.6206471012181,19.926590896235698,875.5613114938787,4.469712364756635,0
3.3348648969160886,57,126,716.7085944222073,19.295330356638583,833.7162242290221,4.392765909390233,0
2.860669288777004,82,142,753.7875904504888,13.16296368162846,715.167322194251,3.6288763251111913,0
3.5188803548675422,56,117,663.7835177592463,20.065413342115747,879.7200887168856,4.479522141472505,0
2.7234255394472924,71,135,642.3018062454962,12.07607512303622,680.8563848618231,3.4753500050871806,0
3.073878675985613,70,127,716.4632893298053,15.76343014380058,768.4696689964032,3.970410440046803,0
3.2728375471627773,64,127,671.7087961570303,16.90773431176906,818.2093867906943,4.1119018063366335,0
3.2904854240877137,68,126,666.7513467385695,16.432946298970556,822.6213560219285,4.0537657582887245,0
3.5968469838390345,49,121,653.0559196505769,19.48573041396121,899.2117459597586,4.415277305209331,0
3.132308873693037,72,123,687.6454628833037,15.749758017848185,783.0772184232593,3.969114809730976,0
3.152097490742991,76,140,762.6958710936108,15.254459788183544,788.0243726857477,3.9063281810805535,0
3.4250001547332976,74,142,783.5949907037511,17.72726319978036,856.2500386833244,4.210589568744074,0
3.6972892597751215,73,128,875.5321250206839,21.751152151088757,924.3223149437804,4.664318060664204,0
7.989598219549399,58,120,1634.421955772893,100.3926731129784,1997.3995548873497,10.020008278299334,2
13.040226164464048,64,106,2733.5075120417173,267.96567812364026,3260.056541116012,16.36965851148154,2
13.920811886836386,60,105,2864.6346955739436,310.3068753741047,3480.2029717090963,17.61565766232577,2
12.425251841781197,77,114,2825.3857533102914,246.40988426236436,3106.3129604452993,15.700827056888974,2
13.793870385841217,60,124,2692.307829571131,299.50046254862394,3448.4675964603043,17.306425227101563,2
12.989012581352902,69,113,2744.983089886951,275.27638754074627,3247.2531453382257,16.59212429553417,2
14.703162230666148,73,109,3125.6186130339247,348.9031768975823,3675.790557666537,18.679366251752025,2
13.47944412800917,75,104,2865.1838702814184,284.68998509298905,3369.8610320022926,16.875586850007263,2
12.507270907104907,68,101,2678.903189213538,252.83926975168652,3126.8177267762267,15.902734532704947,2
10.22437116493909,76,110,2377.291849977374,164.9784052788772,2556.0927912347724,12.844401613102123,2
14.381487788967558,63,95,2926.216096896812,317.1787941239561,3595.3719472418893,17.809573974321285,2
15.593122521329917,65,94,3083.942081470632,388.8202025690872,3898.280630332479,19.718657560395478,2
14.56079682569476,64,104,2915.956386838116,340.4041680714098,3640.19920642369,18.45092502927493,2
13.55714348097661,70,107,2769.9636239140355,292.45648412161216,3389.285870244152,17.10135971674164,2
10.957288077025638,65,94,2303.7339799747215,188.80253998908825,2739.3220192564095,13.742159441018982,2
12.407561729065094,57,100,2365.8919894138694,253.4248635011874,3101.8904322662734,15.919335102169924,2
11.69952305778938,65,113,2456.657142733874,225.8363454348382,2924.880764447345,15.027970161040944,2
11.116588175956984,70,107,2475.4028184934514,199.92740256470455,2779.147043989246,14.139629807212655,2
11.81986994586754,67,119,2511.0284376060063,224.6770777186464,2954.967486466885,14.989804529832695,2
12.22358010810777,68,105,2558.18463110021,251.24956000797502,3055.8950270269424,15.850964053913009,2
10.272294849595015,74,107,2168.5424144536637,170.0423359862417,2568.0737123987537,13.041850126604807,2
11.555844774804333,64,104,2489.0884948968187,234.51021219955157,2888.961193701083,15.31649864314102,2
14.770093996134252,61,101,2891.8843303662625,346.0911417859895,3692.523499033563,18.604000766860278,2
14.913887345252062,65,96,2835.3168457085058,359.86493144043015,3728.4718363130155,18.970259867321467,2
11.322830512476402,61,105,2164.27994981221,241.14815949452546,2830.7076281191007,15.529762078037828,2
5.745674567467635,62,113,1147.3437700542831,51.52681786075848,1436.4186418669087,7.178221727886824,2
3.324865916419812,73,131,693.7710974861463,16.789958828408523,831.216479104953,4.098679644997863,0
3.4643020086071865,73,131,752.5120731683303,20.023746250991007,866.0755021517966,4.4747979181558275,0
2.874208387712743,67,130,624.4591720653925,14.107780584277567,718.5520969281857,3.7560830149665407,0
3.02249345441835,82,128,704.7332378472959,14.633382920202227,755.6233636045874,3.8253605036922584,0
3.1714250017955075,73,124,688.2065299663784,14.953569518579712,792.8562504488768,3.8670055372275214,0
2.8772876058230934,90,133,669.2765098406448,14.100701294239391,719.3219014557734,3.7551535191419463,0
2.8860548573938156,78,130,666.5823428634982,13.860588293694697,721.513714348454,3.722995646453467,0
3.238669415232171,66,132,683.41626794098,16.294456551654015,809.6673538080428,4.036913361480689,0
2.9176989030846916,75,133,694.4758374221237,14.380574619666438,729.4247257711729,3.7957999933706974,0
3.2569328857167847,47,118,601.6789057984931,16.40391720223671,814.2332214291962,4.050188396730621,0
2.825189710032978,81,138,631.6236711350979,12.11376565956379,706.2974275082445,3.4816697736290156,0
3.0753538680609704,73,138,685.5737967584048,15.88206185138673,768.8384670152426,3.9903397555813642,0
3.478078432037627,66,116,694.4440285589012,19.529129731686414,869.5196080094067,4.419347986219337,0
2.5476296600034374,74,123,583.0361767359668,10.118255403442564,636.9074150008594,3.1811811808408335,0
2.9436288574917895,63,132,646.7988972812963,13.613399508927069,735.9072143729474,3.689925138643947,0
3.1062768705588786,63,136,592.7316511436694,15.902053509819638,776.5692176397197,3.988196423498019,0
