MAV_1,ZC_1,SSC_1,WL_1,VAR_1,IEMG_1,RMS_1,MAV_2,ZC_2,SSC_2,WL_2,VAR_2,IEMG_2,RMS_2,MAV_3,ZC_3,SSC_3,WL_3,VAR_3,IEMG_3,RMS_3,MAV_4,ZC_4,SSC_4,WL_4,VAR_4,IEMG_4,RMS_4,MAV_5,ZC_5,SSC_5,WL_5,VAR_5,IEMG_5,RMS_5,MAV_6,ZC_6,SSC_6,WL_6,VAR_6,IEMG_6,RMS_6,Label
4.211674067529914,109,165,1461.918717944668,40.87046781063148,1052.9185168824783,6.400491691828989,4.150867903035924,106,153,1427.5606161183423,39.300665755815906,1037.716975758981,6.269923046446577,3.193779870741843,82,155,1065.9735264037704,24.769505816779,798.4449676854608,4.977087654579981,5.945262279327762,92,151,1731.834078504763,76.496133904417,1486.3155698319406,8.74680460587824,6.843279837911308,60,128,1327.1167278160206,77.41051774692988,1710.819959477827,8.805552178111416,5.915395138910331,89,140,1540.7390537464776,63.07711008803847,1478.8487847275828,7.942138842917412,0
4.096351089895386,111,158,1542.9587712141588,43.73220226168826,1024.0877724738464,6.613053576411642,4.844913157041516,126,163,1778.0995523054248,54.654481175970496,1211.228289260379,7.393220177559486,3.897450139701608,111,160,1419.7662059716097,38.88248345009173,974.3625349254021,6.2355952556101695,6.3542250072668915,86,143,1709.6444603982231,77.13415077559114,1588.5562518167228,8.785581590059769,7.343925986629834,58,113,1287.1371829048503,97.07278937837845,1835.9814966574586,9.852640906130514,5.9120196650635135,89,146,1674.7166170879445,64.79181714430047,1478.0049162658784,8.049900008122474,0
4.932866737331152,125,177,1948.96730720007,57.811409848600746,1233.2166843327882,7.603512693176142,4.202702902244754,125,160,1485.3779136506944,42.88903519533002,1050.6757255611885,6.548974455325716,3.4321030000570816,132,164,1312.4815397089546,30.92530582546437,858.0257500142704,5.561059133418675,6.180253618170735,75,139,1592.9352782117485,74.5012917088492,1545.0634045426837,8.631477719865911,7.22538403694938,58,111,1379.673385236709,88.6556565849437,1806.3460092373448,9.418114709141758,5.480676516630175,85,136,1492.965470330456,57.25625856439985,1370.1691291575437,7.568436718395274,0
4.9971108504215955,106,167,1852.2344054775042,60.27153565070847,1249.2777126053988,7.763504092757409,4.596259897095103,115,154,1625.3764401764447,50.264981243624206,1149.0649742737758,7.089962357803153,3.1488590103250553,116,163,1188.5445530629522,27.63418219749039,787.2147525812638,5.256827941904331,5.558403546208287,82,132,1520.0493856984049,56.58615328889549,1389.6008865520716,7.523928204905691,8.598431718203212,67,115,1658.0252462742803,123.69935450413472,2149.607929550803,11.131143450612493,6.328496772287715,73,123,1595.8094809497175,74.64609004760386,1582.1241930719289,8.639878199990445,0
4.6274214128047735,110,157,1720.1118708438855,58.210528797925015,1156.8553532011933,7.629995376274737,4.684788759270115,110,150,1721.604240891518,51.27635297269927,1171.1971898175289,7.160959035054645,2.4579134227094515,101,150,842.1510157348016,14.134732850193204,614.4783556773629,3.7596280812650473,6.133717689148105,75,132,1594.002999777413,70.67840768863755,1533.4294222870262,8.407175011588773,8.521370437286999,62,117,1399.878923830358,131.53331384696068,2130.3426093217495,11.46909873325343,5.429136326891588,86,147,1499.1590150155212,56.125424914391196,1357.284081722897,7.491699553574751,0
3.3568880297641153,106,157,1170.7306340589457,24.894913432782385,839.2220074410288,4.990145612157462,4.435608240947803,115,155,1607.6609935962933,44.42914090921486,1108.9020602369508,6.66576660512905,2.795831614250164,116,150,993.2686451204261,23.900959167958874,698.957903562541,4.888931576435592,7.537625228891786,76,134,2036.3202228601608,107.79295158996811,1884.4063072229465,10.382338710372018,7.34055684091725,69,132,1499.0257954080662,92.92869601623714,1835.1392102293125,9.643158715092808,6.613809436802503,77,131,1647.873483454791,75.39162829333556,1653.4523592006258,8.682835487768562,0
3.9733666104782985,112,161,1445.0411692149205,43.916697528055025,993.3416526195747,6.627009592124784,4.714053066022212,123,166,1755.3858089783726,54.21331337819226,1178.513266505553,7.363422330074629,2.893855262988048,117,165,1106.0001559254256,22.013630049065775,723.4638157470121,4.692446754622964,6.113027089100023,92,153,1666.9609506627621,81.79335459347149,1528.2567722750057,9.044920905213859,7.54613416437468,71,122,1439.2965477177347,98.55734910189985,1886.53354109367,9.927890356033016,6.1089952484465755,91,130,1654.6223743814721,73.92794203630028,1527.248812111644,8.598148446302028,0
4.0506644999671115,108,164,1410.7154105917034,42.17587485642618,1012.6661249917778,6.495118729880148,4.2782618728339745,118,169,1631.4825826933,51.547670846074006,1069.5654682084937,7.179677818338037,2.736472533208571,117,162,973.7318728414832,21.054916038456135,684.1181333021427,4.589147294163927,5.7998487255520095,87,149,1646.9019524889932,66.5635943314869,1449.9621813880024,8.158700264063922,6.673778774905255,64,121,1454.5310164621023,76.38168497391416,1668.4446937263137,8.739662760697161,5.9310964198158995,87,135,1486.338163689758,62.588173478790196,1482.774104953975,7.912323524992688,0
4.07190765883918,115,155,1466.0248929456611,43.231231504425054,1017.976914709795,6.575079458371378,4.28897437687973,104,165,1475.1161031224033,37.84230166192347,1072.2435942199324,6.151785510324213,3.2250561303457106,89,155,1075.9592278976822,26.019917644617284,806.2640325864277,5.100972640644303,5.66906709093648,85,148,1508.824351628573,69.29753537400026,1417.26677273412,8.324546065160188,7.720464898184475,62,129,1545.0952065543077,100.7547361023856,1930.1162245461187,10.037719962047108,7.327931516789957,73,124,1725.9158067085118,96.76339080433765,1831.9828791974892,9.836922045096907,0
4.381486256756551,109,146,1586.1942209749636,42.66578126675058,1095.3715641891376,6.532114564836512,4.578972425855361,108,154,1630.1471842063677,48.12501238518035,1144.7431064638401,6.937534309246538,3.5764479710404924,109,160,1209.5872917821594,29.228177209519945,894.1119927601231,5.406791223235013,6.068322773897985,74,131,1508.9514817380773,78.29951383294951,1517.0806934744962,8.848722744881536,8.180291849373432,60,118,1498.4561640160473,104.55525575479227,2045.0729623433583,10.225441622627137,5.829587174747907,83,129,1551.6858695852561,65.6843005289165,1457.3967936869767,8.104599999559388,0
4.758554959522234,112,148,1659.2033079551893,55.73945988157899,1189.6387398805587,7.465904743550239,4.572726916839213,105,158,1730.0580492644476,48.74686799944021,1143.1817292098033,6.98195189378897,3.580431127650101,112,150,1236.5568688408093,30.65040619372801,895.1077819125253,5.536878798363647,5.6517521735052485,89,152,1664.615686168228,67.74176766207553,1412.9380433763122,8.230617862816683,7.396214477786561,63,120,1596.1260871003037,90.59884405174583,1849.0536194466404,9.51834572440261,7.03148961189677,79,111,1657.30905341796,86.20181155245811,1757.8724029741925,9.285219813814814,0
